id,track_info,client,service_type,goal,remaining,status,url,submit_date,start_date,receipts,salesperson,invoice,sale_price,confirm_start_date,notes,send_receipts,ask_client_for_playlist,last_modified,salesperson_email,created_at,updated_at
331,,borgore,more dubstep (some dupes,"hence extra reach <3 https://pumpyoursound.com/tool/sc-scheduler-calendar/860900?mode=default&trackId=1762132&hash=0581178cf5bfd7f90b54239a04531ec1,Philippe,Paid,$300,,,checked,,10/23/2024 9:10pm,philippe@artistinfluence.com",,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
332,,M3NACE,Reposts,20000000.0,11.7,Complete,https://soundcloud.com/m3nacemusic/land-of-the-lost-vol-6,9/11/2024,10/11/2024,- 9/20/24 https://pumpyoursound.com/tool/sc-scheduler-calendar/847074?mode=default&trackId=1738411&hash=6c52ab7403ab47f92e452e441d473798,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
333,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
334,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
342,,Dark Roast,Reposts,10000000.0,0.0,Complete,https://soundcloud.com/atliens/sets/atliens-leaving-the-world,10/11/2024,10/11/2024,10/11,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
343,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
344,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
345,,Palm Records,Reposts,10000000.0,0.0,Complete,https://on.soundcloud.com/vSAdwyFSeg5AbM8RA,10/11/2024,10/11/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/856161?mode=default&trackId=1753791&hash=f725900bdfe8a7013c5b5974c100d5f1,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
346,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
347,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
348,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
349,,Palm Records,Hyppedit ($50),0.0,0.0,Complete,https://on.soundcloud.com/vSAdwyFSeg5AbM8RA,10/11/2024,10/11/2024,N/A,Jared,Paid,$55,,,,,1/6/2025 2:19pm,jared@artistinfluence.com,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
350,,Dark Roast,Reposts,20000000.0,11700000.0,Complete,https://soundcloud.com/atliens/atliens-frndsbymdnght-flowers-feat-denisse-borquez,10/11/2024,10/12/2024,"4.2M, 10/12/24, Melodic Bass, Future Bass, Dance, Dance Pop: https://pumpyoursound.com/tool/sc-scheduler-calendar/856490?mode=default&trackId=1754361&hash=2063f5f5c575c67f90f63a52974a65a0",Jared,Paid,$551,checked,,checked,checked,2/13/2025 6:08pm,jared@artistinfluence.com,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
351,,Dark Roast,Reposts,15000000.0,6500000.0,Complete,https://soundcloud.com/atliens/atliens-finding-silence-feat-northside-hollow,10/11/2024,10/13/2024,"- 8.6M, 10/12/24, Wonk Bass + Flux + Borgore: https://pumpyoursound.com/tool/sc-scheduler-calendar/856489?mode=default&trackId=1754360&hash=52635bb2d4042de86f67a5558a0fbf55",Jared,Paid,$413,checked,,checked,,2/13/2025 6:08pm,jared@artistinfluence.com,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
352,,Dark Roast,Reposts,15000000.0,0.0,Complete,https://soundcloud.com/atliens/atliens-losing-my-mind-feat-cxssidy,10/11/2024,10/14/2024,10/14,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
353,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
354,,dance pop,mainstage,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
355,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
356,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
357,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
358,,future bass,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
359,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
360,,Dark Roast,Reposts,5000000.0,0.0,Complete,https://soundcloud.com/atliens/atliens-train-song-interlude,10/11/2024,10/14/2024,trap & future bass. 10/14,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
361,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
362,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
363,,Dark Roast,Reposts,15000000.0,3000000.0,Complete,https://soundcloud.com/atliens/atliens-cutting-ties-feat-one-true-god?in=atliens/sets/atliens-leaving-the-world,10/11/2024,10/15/2024,10.15,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
364,,Tech House,Trap,Wonk Bass + Borgore,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
365,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
366,,Dark Roast,Reposts,15000000.0,6750000.0,Complete,https://soundcloud.com/atliens/atliens-yultron-never-getting-you-back,10/11/2024,10/15/2024,10.15,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
367,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
368,,bass house,dnb,dance pop,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
369,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
370,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
371,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
372,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
373,,My Bad,Reposts,10000000.0,0.0,Complete,https://soundcloud.com/mybadmusic/my-bad-flex?ref=clipboard&p=i&c=1&si=67B4E21A0E4B480F9C597812F34BFEDE&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,10/16/2024,10/16/2024,10/16,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
374,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
375,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
376,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
377,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
378,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
379,,Realm,Hyppedit ($50),0.0,0.0,Complete,TBD,10/16/2024,10/16/2024,,Jared,Paid,$55,,,,,1/6/2025 2:19pm,jared@artistinfluence.com,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
380,,Ian Snow,Reposts,10000000.0,0.0,Complete,https://soundcloud.com/iansnowmusic/joey-valence-brae-rn-ian-snow-remix-2?si=064f708e3a8e49b88e26f1824166a83d&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,10/16/2024,10/16/2024,10/16 6M,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
381,,wonk bass,dubstep,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
382,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
383,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
384,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
385,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
386,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
387,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
388,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
389,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
390,,Gl0bal,Reposts,10000000.0,3100000.0,Complete,https://soundcloud.com/gl0balofficial/gl0bal-bronzy-ft-run-club-see-me-1,10/17/2024,10/17/2024,6.9M,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
391,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
392,,dance pop,melodic bass,flux pavillion),,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
393,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
394,,Phuture Collective,Reposts,15000000.0,0.0,Complete,https://soundcloud.com/avaedreams/sets/edge-of-eminence-ep/s-DD0TSkTSMI0,10/14/2024,10/17/2024,10/17,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
395,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
396,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
397,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
398,,Phuture Collective,Reposts,4000000.0,0.0,Complete,https://soundcloud.com/disentr/dr-gabba-let-your-body-fly-disentr-flip-1?si=e0121e80deb24da5869fe857dcd952a9&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,10/16/2024,10/17/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/858510?mode=default&trackId=1757855&hash=b6e13139bcc3430b6bdffb3d6f9dd171,Michael,Paid,$125,,,,,10/18/2024 3:05pm,phuturecollective@gmail.com,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
399,,Zachary,Reposts,5000000.0,0.0,Complete,https://on.soundcloud.com/oZUZcbdLBhkE225TA,10/17/2024,10/18/2024,6M,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
400,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
401,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
402,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
403,,Phuture Collective,Reposts,5000000.0,0.0,Complete,https://soundcloud.com/wubtunes/lost-you-omas-wub-flip,10/19/2024,10/19/2024,10/19 6M Dubstep + flux + trap,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
404,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
405,,Phuture Collective,Reposts,3000000.0,0.0,Complete,https://soundcloud.com/nepsabeats/nepsa-bttb,10/18/2024,10/19/2024,,Michael,Paid,$100,,,,,10/22/2024 6:23pm,phuturecollective@gmail.com,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
406,,My Bad,Reposts,10000000.0,0.0,Complete,TBD,10/16/2024,10/21/2024,10M 10/21,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
407,,trap,flux,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
408,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
409,,,Reposts,5000000.0,0.0,Complete,N/A,10/21/2024,10/21/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/859947?mode=default&trackId=1760336&hash=23cf56d25d183ebf611ac5963036cc18,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
410,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
411,,Play Me Records,Reposts,3000000.0,0.0,Complete,N/A,10/3/2024,10/22/2024,,Michael,Paid,$120,,,,,11/26/2024 1:06pm,phuturecollective@gmail.com,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
412,,Edison Cole,Reposts,10000000.0,0.0,Complete,https://soundcloud.com/itsedisoncole/free-remix,10/22/2024,10/22/2024,11M/,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
413,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
414,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
415,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
416,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
417,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
418,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
419,,Traveler,Reposts,10000000.0,0.0,Complete,https://soundcloud.com/travelermusic/saigon-original-mix,10/22/2024,10/22/2024,10M,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
420,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
421,,dance pop,tech house,bass house,dance,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
422,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
423,,Carbon Sigil,Reposts,5000000.0,0.0,Complete,https://soundcloud.com/carbonsigil/work,10/23/2024,10/23/2024,"2.1m (dance, house, techno)",,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
424,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
425,,.1m (harder / bass),,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
426,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
427,,Riddim Network,Reposts,5000000.0,0.0,Complete,https://soundcloud.com/ironhidedubstep/ajapai-get-down-lay-down-ironhide-remix?fbclid=IwY2xjawFayW9leHRuA2FlbQIxMAABHf1Rys3_r3iQ0cKumY-Oxiy_lumiiOOXt_QYGz7AdHyWhpDlrbt3pIpGlw_aem_2Hpt6Jgzxl_zR3U1TUS0bQ,10/21/2024,10/24/2024,5M,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
428,,RIDDIM,Borgore,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
429,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
430,,Phuture Collective,Reposts,5000000.0,0.0,Complete,tbd,10/24/2024,10/24/2024,,Michael,Paid,$150,,,,,10/25/2024 1:07pm,phuturecollective@gmail.com,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
431,,Phuture Collective,Reposts,5000000.0,0.0,Complete,https://soundcloud.com/eliminamusic/elimina-lost-to-time-mk-splice-contest/s-b0JjAMJysJJ?si=2c1bfc34cc6a431ca6272c45768e5e0a&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,10/25/2024,10/25/2024,5M,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
432,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
433,,KRACAA,Reposts,10000000.0,0.0,Complete,https://soundcloud.com/kracaa/puppet-master-free-download?ref=clipboard&p=i&c=0&si=5C334BC86D814FCFA52DB020C227D88B&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,10/25/2024,10/25/2024,11m,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
434,,tearout,riddim,flux pavillion,borgore,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
435,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
436,,Dark Roast,Reposts,20000000.0,10000000.0,Complete,https://soundcloud.com/sidequestdj/sidequest-i-like-the-beattt?ref=clipboard&p=i&c=1&si=45697FE11C694B13AFC7A4210CCBEADF&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,10/25/2024,10/25/2024,5M 10/25,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
437,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
438,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
439,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
440,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
441,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
442,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
443,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
444,,Dark Roast,Reposts,15000000.0,10000000.0,Complete,https://soundcloud.com/atliens/atliens-yookie-soul-on-fire-feat-cara-kay,10/11/2024,10/26/2024,5.5M 10/16,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
445,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
446,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
447,,,Reposts,5000000.0,0.0,Complete,https://soundcloud.com/skysia/boundless,10/27/2024,10/27/2024,5.5M+,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
448,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
449,,trap,wonk bass,"beats,Michael,Paid,$200,,,checked,,10/27/2024 7:26pm,phuturecollective@gmail.com",,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
450,,Dark Roast,Reposts,15000000.0,6000000.0,Complete,https://soundcloud.com/atliens/atliens-griimm-sinking-feat-tomb,10/11/2024,10/28/2024,9M,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
451,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
452,,Dance,Dance Pop,DNB,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
453,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
454,,Dark Roast,Reposts,20000000.0,12500000.0,Complete,https://soundcloud.com/atliens/atliens-leaving-the-world-behind-feat-coastingout-friday,10/11/2024,10/30/2024,"- 7.5M, 10/12/24: https://pumpyoursound.com/tool/sc-scheduler-calendar/856492?mode=default&trackId=1754363&hash=bdabd0708640d08935f217a532065e5c",Jared,Paid,$551,checked,,checked,,3/19/2025 3:56pm,jared@artistinfluence.com,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
455,,Leighton Callou,Reposts,15000000.0,4900000.0,Complete,,10/28/2024,10/30/2024,4.8m,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
456,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
457,,house,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
458,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
459,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
460,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
461,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
462,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
463,,chainsmokers 10/31,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
464,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
575,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.791775+00:00,2025-09-23T21:39:18.791775+00:00
579,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.791775+00:00,2025-09-23T21:39:18.791775+00:00
465,,AEI Music,Reposts,8000000.0,0.0,Complete,https://soundcloud.com/spor/scoped-out,10/25/2024,10/31/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/863278?mode=default&trackId=1766393&hash=f907a6d3d07a135e9b521adff4ce7d58,Jared,Paid,$150,,,checked,,10/31/2024 2:35pm,jared@artistinfluence.com,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
466,,Phuture Collective,Reposts,2500000.0,0.0,Complete,https://soundcloud.com/oddlanguage/arsonists-lullabye-odd-language-remix?ref=clipboard&p=i&c=0&si=2B96D726A66E45BFAC64F021A781F6B9&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,10/31/2024,10/31/2024,,Michael,Paid,$100,,,,,11/26/2024 1:06pm,phuturecollective@gmail.com,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
467,,Phuture Collective,Reposts,1500000.0,0.0,Cancelled,https://soundcloud.com/zuzeofficial/genuine-1,10/31/2024,10/31/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/864313?mode=default&trackId=1768348&hash=116f2df3fcd14b181ac06325f876978a,Michael,N/A,$75,,,,,1/6/2025 6:58pm,phuturecollective@gmail.com,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
468,,Luhv,Reposts,5000000.0,0.0,Complete,https://soundcloud.com/fuxwithit-1/kurei-x-luhv-know-me,10/24/2024,11/1/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/864695?mode=default&trackId=1769114&hash=53829974ef9e03a9a3d874d12c1b4ad9,Jared,Paid,,checked,,checked,,11/1/2024 1:44pm,jared@artistinfluence.com,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
469,,Play Me Records,Reposts,3000000.0,3000000.0,Complete,TBD,11/12/2024,11/1/2024,,Michael,Paid,$120,,,,,1/6/2025 2:27pm,phuturecollective@gmail.com,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
470,,,Reposts,12000000.0,0.0,Complete,https://soundcloud.com/skysia/redrocks?si=069b44455bc74cbe8e12fedb95fd9447&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,10/29/2024,11/2/2024,12m+ 11/2,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
471,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
472,,,Reposts,5000000.0,0.0,Complete,https://on.soundcloud.com/VeDzs82NDScMJff58,11/2/2024,11/2/2024,"11/2 5m+ ddubstep ,trap, flux",,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
473,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
474,,AEI Music,Reposts,3000000.0,0.0,Complete,https://soundcloud.com/spor/sabretooth,10/31/2024,11/3/2024,3M+ Flux Pavillion,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
475,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
476,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
477,,,Reposts,3000000.0,0.0,Complete,https://pumpyoursound.com/tool/sc-scheduler-calendar/805244?mode=default&trackId=1665119&hash=f2b73556ea36e29dcb5828a329984f87,11/3/2024,11/3/2024,11.3,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
478,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
479,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
480,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
481,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.786479+00:00,2025-09-23T21:39:18.786479+00:00
